,WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,PSW,PSL,UBW,UBL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
329,15,Doha,Qatar Total Open,2007-02-26,2,Outdoor,Hard,1st Round,3,Schiavone F.,Pironkova T.,25.0,81.0,865.0,329.25,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.33,3.25,1.28,3.5,1.33,3.15,1.369,3.51,1.3,3.4,2007-W-T2-QAT-01A-2007,Doha,Hard,28,T2,2007-02-26,10,201212,8.0,,Schiavone F.,R,166.0,ITA,26.6776180698,25.0,865.0,201450,,,Pironkova T.,R,180.0,BUL,19.4551676934,81.0,329.0,6-2 6-4,3,R32,,1.0,2.0,57.0,30.0,20.0,15.0,,6.0,8.0,0.0,1.0,59.0,26.0,14.0,14.0,,4.0,9.0
330,15,Doha,Qatar Total Open,2007-02-26,2,Outdoor,Hard,1st Round,3,Santangelo M.,Kloesel S.,37.0,90.0,586.0,318.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,1.19,4.33,1.14,5.25,1.2,4.2,1.241,4.75,1.2,4.3,2007-W-T2-QAT-01A-2007,Doha,Hard,28,T2,2007-02-26,11,201379,,,Santangelo M.,R,181.0,ITA,25.6646132786,37.0,586.0,200746,,WC,Kloesel S.,R,,GER,27.6824093087,90.0,318.0,6-3 7-6(4),3,R32,,4.0,2.0,94.0,61.0,44.0,15.0,,6.0,8.0,2.0,5.0,75.0,46.0,31.0,13.0,,4.0,7.0
331,15,Doha,Qatar Total Open,2007-02-26,2,Outdoor,Hard,1st Round,3,Mirza S.,Oprandi R.,46.0,59.0,497.0,419.5,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.25,3.75,1.28,3.5,1.28,3.46,1.293,4.11,1.27,3.6,2007-W-T2-QAT-01A-2007,Doha,Hard,28,T2,2007-02-26,5,201420,,,Mirza S.,R,153.0,IND,20.2819986311,46.0,497.0,201472,,,Oprandi R.,R,,SUI,20.9144421629,59.0,419.0,6-4 6-3,3,R32,,2.0,1.0,60.0,37.0,23.0,13.0,,3.0,5.0,1.0,0.0,65.0,43.0,24.0,7.0,,4.0,9.0
332,15,Doha,Qatar Total Open,2007-02-26,2,Outdoor,Hard,1st Round,3,Hantuchova D.,Castano C.,19.0,75.0,1007.0,359.5,6.0,1.0,6.0,0.0,,,2.0,0.0,Completed,1.11,6,1.08,7.0,1.12,5.65,1.142,7.34,1.13,5.5,2007-W-T2-QAT-01A-2007,Doha,Hard,28,T2,2007-02-26,7,201290,6.0,,Hantuchova D.,R,181.0,SVK,23.8466803559,19.0,1007.0,201293,,,Castano C.,R,171.0,COL,27.6413415469,75.0,359.0,6-1 6-0,3,R32,,5.0,1.0,41.0,29.0,25.0,6.0,,3.0,3.0,0.0,4.0,37.0,27.0,11.0,2.0,,4.0,9.0
333,15,Doha,Qatar Total Open,2007-02-27,2,Outdoor,Hard,1st Round,3,Molik A.,Sugiyama A.,74.0,22.0,360.75,922.0,0.0,6.0,6.0,2.0,3.0,1.0,1.0,1.0,Retired,1.72,2,1.72,2.05,1.72,2.05,1.917,1.99,1.78,1.98,2007-W-T2-QAT-01A-2007,Doha,Hard,28,T2,2007-02-27,1,200008,,,Molik A.,R,182.0,AUS,26.0807665982,74.0,360.0,200085,,,Sugiyama A.,R,163.0,JPN,31.6468172485,22.0,922.0,0-6 6-2 3-1 RET,3,R32,,5.0,1.0,64.0,45.0,26.0,7.0,,5.0,9.0,0.0,3.0,51.0,37.0,22.0,6.0,,0.0,4.0
334,15,Doha,Qatar Total Open,2007-02-27,2,Outdoor,Hard,1st Round,3,Daniilidou E.,Sfar S.,39.0,210.0,582.75,134.0,6.0,0.0,6.0,3.0,,,2.0,0.0,Completed,1.14,5,1.14,5.25,1.15,5.0,1.174,6.25,1.17,4.8,2007-W-T2-QAT-01A-2007,Doha,Hard,28,T2,2007-02-27,8,201305,,,Daniilidou E.,R,182.0,GRE,24.4380561259,39.0,582.0,201209,,WC,Sfar S.,R,,TUN,29.6372347707,210.0,134.0,6-0 6-3,3,R32,,0.0,3.0,50.0,36.0,26.0,4.0,,3.0,5.0,2.0,0.0,45.0,31.0,13.0,5.0,,1.0,7.0
335,15,Doha,Qatar Total Open,2007-02-27,2,Outdoor,Hard,1st Round,3,Medina Garrigues A.,Shaughnessy M.,32.0,40.0,639.0,570.0,3.0,6.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,1.5,2.5,1.43,2.7,1.5,2.5,1.559,2.69,1.54,2.4,2007-W-T2-QAT-01A-2007,Doha,Hard,28,T2,2007-02-27,2,201286,,,Medina Garrigues A.,R,169.0,ESP,24.5749486653,32.0,639.0,200046,,,Shaughnessy M.,R,,USA,27.8740588638,40.0,570.0,3-6 6-3 6-2,3,R32,,2.0,4.0,75.0,52.0,37.0,10.0,,4.0,7.0,2.0,3.0,82.0,57.0,37.0,10.0,,5.0,10.0
336,15,Doha,Qatar Total Open,2007-02-27,2,Outdoor,Hard,1st Round,3,Kirilenko M.,Kremer A.,33.0,104.0,607.0,282.5,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.25,3.75,1.25,3.7,1.25,3.75,1.297,4.07,1.23,4.0,2007-W-T2-QAT-01A-2007,Doha,Hard,28,T2,2007-02-27,9,201373,,,Kirilenko M.,R,173.0,RUS,20.0876112252,33.0,607.0,200124,,Q,Kremer A.,R,,LUX,31.3620807666,104.0,282.0,6-1 6-2,3,R32,,3.0,2.0,58.0,37.0,24.0,12.0,,7.0,8.0,1.0,0.0,41.0,29.0,13.0,4.0,,0.0,5.0
337,15,Doha,Qatar Total Open,2007-02-27,2,Outdoor,Hard,1st Round,3,Goerges J.,Szavay A.,414.0,167.0,43.75,167.75,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,2.62,1.44,2.8,1.4,,,3.23,1.412,2.85,1.4,2007-W-T2-QAT-01A-2007,Doha,Hard,28,T2,2007-02-27,12,201504,,Q,Goerges J.,R,180.0,GER,18.3162217659,414.0,43.0,201497,,Q,Szavay A.,R,168.0,HUN,18.160164271,167.0,167.0,6-2 6-3,3,R32,,2.0,3.0,42.0,19.0,18.0,15.0,,2.0,2.0,4.0,2.0,56.0,39.0,24.0,6.0,,1.0,5.0
338,15,Doha,Qatar Total Open,2007-02-27,2,Outdoor,Hard,1st Round,3,Schnyder P.,Rezai A.,13.0,48.0,1531.0,481.0,6.0,2.0,2.0,6.0,6.0,2.0,2.0,1.0,Completed,1.14,5,1.11,6.0,1.14,5.2,1.207,5.42,1.15,5.1,2007-W-T2-QAT-01A-2007,Doha,Hard,28,T2,2007-02-27,3,200067,5.0,,Schnyder P.,L,168.0,SUI,28.2026009582,13.0,1531.0,201431,,,Rezai A.,R,165.0,FRA,19.9561943874,48.0,481.0,6-2 2-6 6-2,3,R32,,6.0,2.0,64.0,43.0,28.0,13.0,,2.0,3.0,0.0,7.0,70.0,30.0,21.0,16.0,,4.0,7.0
339,15,Doha,Qatar Total Open,2007-02-28,2,Outdoor,Hard,2nd Round,3,Bondarenko K.,Mirza S.,131.0,46.0,226.0,497.0,,,,,,,,,Walkover,2.75,1.39,2.9,1.38,3.15,1.33,3.1,1.435,2.77,1.42,2007-W-T2-QAT-01A-2007,Doha,Hard,28,T2,2007-02-28,16,201435,,Q,Bondarenko K.,R,175.0,UKR,20.553045859,131.0,226.0,201420,,,Mirza S.,R,153.0,IND,20.2819986311,46.0,497.0,W/O,3,R16,,,,,,,,,,,,,,,,,,,
340,15,Doha,Qatar Total Open,2007-02-28,2,Outdoor,Hard,2nd Round,3,Schnyder P.,Medina Garrigues A.,13.0,32.0,1531.0,639.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.39,2.75,1.38,2.9,1.35,3.05,1.426,3.15,1.38,2.95,2007-W-T2-QAT-01A-2007,Doha,Hard,28,T2,2007-02-28,14,200067,5.0,,Schnyder P.,L,168.0,SUI,28.2026009582,13.0,1531.0,201286,,,Medina Garrigues A.,R,169.0,ESP,24.5749486653,32.0,639.0,6-3 6-4,3,R16,,2.0,1.0,64.0,40.0,29.0,11.0,,5.0,8.0,1.0,0.0,44.0,29.0,15.0,6.0,,2.0,7.0
341,15,Doha,Qatar Total Open,2007-02-28,2,Outdoor,Hard,2nd Round,3,Schiavone F.,Santangelo M.,25.0,37.0,865.0,586.0,4.0,6.0,7.0,6.0,1.0,0.0,1.0,1.0,Retired,1.36,3,1.5,2.5,1.4,2.8,1.51,2.81,1.44,2.7,2007-W-T2-QAT-01A-2007,Doha,Hard,28,T2,2007-02-28,19,201212,8.0,,Schiavone F.,R,166.0,ITA,26.6776180698,25.0,865.0,201379,,,Santangelo M.,R,181.0,ITA,25.6646132786,37.0,586.0,4-6 7-6(6) 1-0 RET,3,R16,,4.0,6.0,79.0,42.0,26.0,17.0,,3.0,7.0,5.0,6.0,89.0,48.0,31.0,18.0,,6.0,10.0
342,15,Doha,Qatar Total Open,2007-02-28,2,Outdoor,Hard,2nd Round,3,Henin J.,Molik A.,2.0,74.0,3516.0,360.75,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,1.05,8.5,1.05,9.0,1.04,10.0,1.066,13.25,1.04,11.0,2007-W-T2-QAT-01A-2007,Doha,Hard,28,T2,2007-02-28,13,200003,1.0,,Henin J.,R,167.0,BEL,24.7392197125,2.0,3516.0,200008,,,Molik A.,R,182.0,AUS,26.0807665982,74.0,360.0,6-2 7-6(9),3,R16,,1.0,4.0,58.0,29.0,19.0,20.0,,3.0,6.0,1.0,1.0,75.0,51.0,27.0,11.0,,3.0,8.0
343,15,Doha,Qatar Total Open,2007-02-28,2,Outdoor,Hard,2nd Round,3,Hantuchova D.,Daniilidou E.,19.0,39.0,1007.0,582.75,6.0,7.0,6.0,4.0,6.0,3.0,2.0,1.0,Completed,1.39,2.75,1.38,2.9,1.38,2.9,1.476,2.9,1.43,2.75,2007-W-T2-QAT-01A-2007,Doha,Hard,28,T2,2007-02-28,17,201290,6.0,,Hantuchova D.,R,181.0,SVK,23.8466803559,19.0,1007.0,201305,,,Daniilidou E.,R,182.0,GRE,24.4380561259,39.0,582.0,6-7(4) 6-3 6-3,3,R16,,4.0,3.0,64.0,37.0,27.0,11.0,,2.0,6.0,1.0,7.0,73.0,51.0,28.0,7.0,,4.0,9.0
344,15,Doha,Qatar Total Open,2007-02-28,2,Outdoor,Hard,2nd Round,3,Kuznetsova S.,Goerges J.,5.0,414.0,2595.0,43.75,7.0,5.0,6.0,1.0,,,2.0,0.0,Completed,1.03,10,1.02,12.0,1.03,11.0,1.038,21.0,1.03,21.5,2007-W-T2-QAT-01A-2007,Doha,Hard,28,T2,2007-02-28,20,201320,2.0,,Kuznetsova S.,R,174.0,RUS,21.6673511294,5.0,2595.0,201504,,Q,Goerges J.,R,180.0,GER,18.3162217659,414.0,43.0,7-5 6-1,3,R16,,3.0,3.0,69.0,40.0,24.0,18.0,,4.0,6.0,2.0,3.0,58.0,28.0,17.0,11.0,,4.0,9.0
345,15,Doha,Qatar Total Open,2007-02-28,2,Outdoor,Hard,2nd Round,3,Hingis M.,Kirilenko M.,6.0,33.0,2379.0,607.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.14,5,1.15,5.0,1.15,5.0,1.164,6.5,1.16,5.0,2007-W-T2-QAT-01A-2007,Doha,Hard,28,T2,2007-02-28,18,200001,3.0,,Hingis M.,R,170.0,SUI,26.4065708419,6.0,2379.0,201373,,,Kirilenko M.,R,173.0,RUS,20.0876112252,33.0,607.0,6-2 6-2,3,R16,,0.0,0.0,44.0,36.0,26.0,5.0,,1.0,2.0,1.0,3.0,47.0,34.0,16.0,2.0,,0.0,5.0
346,15,Doha,Qatar Total Open,2007-03-01,2,Outdoor,Hard,Quarterfinals,3,Hantuchova D.,Hingis M.,19.0,6.0,1007.0,2379.0,1.0,6.0,6.0,4.0,6.0,4.0,2.0,1.0,Completed,4.0,1.22,5.0,1.15,4.65,1.17,4.91,1.232,4.0,1.23,2007-W-T2-QAT-01A-2007,Doha,Hard,28,T2,2007-03-01,23,201290,6.0,,Hantuchova D.,R,181.0,SVK,23.8466803559,19.0,1007.0,200001,3.0,,Hingis M.,R,170.0,SUI,26.4065708419,6.0,2379.0,1-6 6-4 6-4,3,QF,,,,,,,,,,,,,,,,,,,
347,15,Doha,Qatar Total Open,2007-03-01,2,Outdoor,Hard,Quarterfinals,3,Jankovic J.,Bondarenko K.,10.0,131.0,1724.0,226.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.03,10,1.03,11.0,1.03,11.0,1.04,21.0,1.03,12.5,2007-W-T2-QAT-01A-2007,Doha,Hard,28,T2,2007-03-01,22,201347,4.0,WC,Jankovic J.,R,177.0,SRB,21.993155373,10.0,1724.0,201435,,Q,Bondarenko K.,R,175.0,UKR,20.553045859,131.0,226.0,6-3 6-3,3,QF,,,,,,,,,,,,,,,,,,,
348,15,Doha,Qatar Total Open,2007-03-01,2,Outdoor,Hard,Quarterfinals,3,Kuznetsova S.,Schiavone F.,5.0,25.0,2595.0,865.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.16,4.5,1.18,4.5,1.15,5.0,1.171,6.34,1.15,5.2,2007-W-T2-QAT-01A-2007,Doha,Hard,28,T2,2007-03-01,24,201320,2.0,,Kuznetsova S.,R,174.0,RUS,21.6673511294,5.0,2595.0,201212,8.0,,Schiavone F.,R,166.0,ITA,26.6776180698,25.0,865.0,6-3 6-4,3,QF,,2.0,0.0,66.0,48.0,32.0,6.0,,8.0,10.0,0.0,3.0,69.0,37.0,19.0,15.0,,8.0,13.0
349,15,Doha,Qatar Total Open,2007-03-01,2,Outdoor,Hard,Quarterfinals,3,Henin J.,Schnyder P.,2.0,13.0,3516.0,1531.0,3.0,6.0,6.0,4.0,7.0,5.0,2.0,1.0,Completed,1.1,6.5,1.1,6.3,1.08,6.91,1.143,7.3,1.11,6.4,2007-W-T2-QAT-01A-2007,Doha,Hard,28,T2,2007-03-01,21,200003,1.0,,Henin J.,R,167.0,BEL,24.7392197125,2.0,3516.0,200067,5.0,,Schnyder P.,L,168.0,SUI,28.2026009582,13.0,1531.0,3-6 6-4 7-5,3,QF,,2.0,2.0,82.0,47.0,35.0,18.0,,2.0,6.0,1.0,2.0,117.0,75.0,45.0,21.0,,14.0,19.0
350,16,Indian Wells,Pacific Life Open,2007-03-07,1,Outdoor,Hard,1st Round,3,Lucic M.,Nelson L.,,628.0,,17.5,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,2.5,1.5,2.65,1.45,2.5,1.5,2.64,1.575,2.37,1.55,2007-W-T1-USA-01A-2007,Indian Wells,Hard,96,T1,2007-03-07,16,200002,,WC,Lucic M.,R,,CRO,24.9883641342,,,202371,,Q,Nelson L.,R,,USA,21.2922655715,628.0,17.0,6-4 7-6(5),3,R128,,,,,,,,,,,,,,,,,,,
351,16,Indian Wells,Pacific Life Open,2007-03-07,1,Outdoor,Hard,1st Round,3,Pratt N.,Ruano Pascual V.,47.0,80.0,500.25,337.5,7.0,6.0,2.0,6.0,6.0,3.0,2.0,1.0,Completed,1.5,2.5,1.46,2.6,1.45,2.65,1.476,2.9,1.52,2.45,2007-W-T1-USA-01A-2007,Indian Wells,Hard,96,T1,2007-03-07,5,200036,,,Pratt N.,R,,AUS,33.9986310746,47.0,500.0,200118,,,Ruano Pascual V.,R,169.0,ESP,33.4510609172,80.0,337.0,7-6(4) 2-6 6-3,3,R128,,1.0,3.0,89.0,65.0,40.0,10.0,,0.0,5.0,1.0,1.0,104.0,74.0,46.0,12.0,,3.0,8.0
352,16,Indian Wells,Pacific Life Open,2007-03-07,1,Outdoor,Hard,1st Round,3,Wozniacki C.,Gajdosova J.,138.0,90.0,218.75,316.5,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.4,2.75,1.43,2.7,1.4,2.8,1.41,3.24,1.4,2.9,2007-W-T1-USA-01A-2007,Indian Wells,Hard,96,T1,2007-03-07,9,201496,,WC,Wozniacki C.,R,177.0,DEN,16.6488706366,138.0,218.0,201457,,,Gajdosova J.,R,174.0,AUS,19.8576317591,90.0,316.0,6-3 6-1,3,R128,,,,,,,,,,,,,,,,,,,
353,16,Indian Wells,Pacific Life Open,2007-03-08,1,Outdoor,Hard,1st Round,3,Perry S.,Voskoboeva G.,69.0,132.0,385.0,226.25,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.57,2.25,1.58,2.3,,,1.606,2.55,1.62,2.25,2007-W-T1-USA-01A-2007,Indian Wells,Hard,96,T1,2007-03-08,8,201375,,,Perry S.,R,,USA,22.6611909651,69.0,385.0,201448,,Q,Voskoboeva G.,R,183.0,KAZ,22.2094455852,132.0,226.0,6-3 6-2,3,R128,,9.0,5.0,57.0,23.0,19.0,21.0,,6.0,6.0,1.0,2.0,43.0,24.0,17.0,8.0,,2.0,5.0
354,16,Indian Wells,Pacific Life Open,2007-03-08,1,Outdoor,Hard,1st Round,3,Tu M.,Poutchek T.,56.0,114.0,432.5,259.75,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.66,2.1,1.58,2.3,1.65,2.15,1.662,2.41,1.65,2.18,2007-W-T1-USA-01A-2007,Indian Wells,Hard,96,T1,2007-03-08,7,200031,,,Tu M.,R,,USA,29.1279945243,56.0,432.0,201284,,Q,Poutchek T.,R,,BLR,28.1505817933,114.0,259.0,6-3 6-2,3,R128,,3.0,1.0,64.0,39.0,27.0,15.0,,5.0,6.0,2.0,3.0,62.0,47.0,27.0,4.0,,5.0,9.0
355,16,Indian Wells,Pacific Life Open,2007-03-08,1,Outdoor,Hard,1st Round,3,Meusburger Y.,Tatishvili A.,127.0,269.0,236.75,86.75,1.0,6.0,6.0,3.0,6.0,3.0,2.0,1.0,Completed,1.36,3,1.4,2.8,1.35,3.05,1.4,3.3,1.4,2.85,2007-W-T1-USA-01A-2007,Indian Wells,Hard,96,T1,2007-03-08,10,201423,,Q,Meusburger Y.,R,,AUT,23.4195756331,127.0,236.0,201588,,WC,Tatishvili A.,R,171.0,GEO,17.0814510609,269.0,86.0,1-6 6-3 6-3,3,R128,,1.0,3.0,82.0,52.0,31.0,11.0,,7.0,13.0,2.0,6.0,83.0,45.0,21.0,18.0,,6.0,13.0
356,16,Indian Wells,Pacific Life Open,2007-03-08,1,Outdoor,Hard,1st Round,3,Azarenka V.,Loit E.,76.0,43.0,349.75,539.5,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.66,2.1,1.75,2.0,1.72,2.05,1.794,2.16,1.8,1.96,2007-W-T1-USA-01A-2007,Indian Wells,Hard,96,T1,2007-03-08,3,201458,,Q,Azarenka V.,R,180.0,BLR,17.5934291581,76.0,349.0,200104,,,Loit E.,L,,FRA,27.7371663244,43.0,539.0,7-5 6-3,3,R128,,4.0,2.0,61.0,42.0,24.0,8.0,,7.0,12.0,1.0,0.0,61.0,36.0,15.0,9.0,,5.0,13.0
357,16,Indian Wells,Pacific Life Open,2007-03-08,1,Outdoor,Hard,1st Round,3,Krajicek M.,Arvidsson S.,58.0,105.0,422.0,274.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.44,2.62,1.4,2.8,1.45,2.65,1.485,2.86,1.45,2.65,2007-W-T1-USA-01A-2007,Indian Wells,Hard,96,T1,2007-03-08,1,201414,,,Krajicek M.,R,177.0,NED,18.1492128679,58.0,422.0,201387,,,Arvidsson S.,R,176.0,SWE,23.0472279261,105.0,274.0,6-4 6-3,3,R128,,8.0,4.0,70.0,50.0,34.0,7.0,,2.0,4.0,1.0,1.0,60.0,37.0,25.0,7.0,,3.0,7.0
358,16,Indian Wells,Pacific Life Open,2007-03-08,1,Outdoor,Hard,1st Round,3,Radwanska A.,Jidkova A.,52.0,249.0,467.75,102.0,4.0,6.0,6.0,2.0,6.0,4.0,2.0,1.0,Completed,1.25,3.75,1.33,3.15,,,1.324,3.79,1.3,3.4,2007-W-T1-USA-01A-2007,Indian Wells,Hard,96,T1,2007-03-08,14,201474,,,Radwanska A.,R,170.0,POL,17.9958932238,52.0,467.0,200121,,,Jidkova A.,R,,RUS,30.1245722108,249.0,102.0,4-6 6-2 6-4,3,R128,,2.0,4.0,86.0,58.0,40.0,17.0,,5.0,7.0,2.0,1.0,93.0,56.0,35.0,19.0,,7.0,11.0
359,16,Indian Wells,Pacific Life Open,2007-03-08,1,Outdoor,Hard,1st Round,3,Dominguez Lino L.,Birnerova E.,65.0,67.0,401.75,387.75,6.0,0.0,6.0,4.0,,,2.0,0.0,Completed,1.83,1.83,1.95,1.8,1.91,1.83,1.87,2.05,1.94,1.83,2007-W-T1-USA-01A-2007,Indian Wells,Hard,96,T1,2007-03-08,15,201452,,,Dominguez Lino L.,R,163.0,ESP,25.9274469541,65.0,401.0,201356,,,Birnerova E.,R,,CZE,22.5544147844,67.0,387.0,6-0 6-4,3,R128,,,,,,,,,,,,,,,,,,,
360,16,Indian Wells,Pacific Life Open,2007-03-08,1,Outdoor,Hard,1st Round,3,Sucha M.,Fedak Y.,95.0,84.0,303.5,325.25,2.0,6.0,6.0,3.0,6.0,3.0,2.0,1.0,Completed,1.72,2,1.72,2.05,1.72,2.05,1.893,2.02,1.77,2.0,2007-W-T1-USA-01A-2007,Indian Wells,Hard,96,T1,2007-03-08,11,201292,,,Sucha M.,R,,SVK,26.2861054073,95.0,303.0,201385,,,Fedak Y.,R,166.0,UKR,23.7399041752,84.0,325.0,2-6 6-3 6-3,3,R128,,2.0,6.0,88.0,56.0,31.0,13.0,,5.0,11.0,1.0,2.0,85.0,56.0,31.0,11.0,,7.0,14.0
361,16,Indian Wells,Pacific Life Open,2007-03-08,1,Outdoor,Hard,1st Round,3,Brianti A.,Savchuk O.,89.0,155.0,317.0,182.5,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.72,2,1.75,2.0,1.67,2.12,1.69,2.35,1.78,2.0,2007-W-T1-USA-01A-2007,Indian Wells,Hard,96,T1,2007-03-08,6,201462,,Q,Brianti A.,R,,ITA,26.9130732375,89.0,317.0,201456,,Q,Savchuk O.,R,175.0,UKR,19.4551676934,155.0,182.0,6-2 6-4,3,R128,,0.0,2.0,61.0,39.0,28.0,11.0,,3.0,4.0,0.0,2.0,58.0,26.0,13.0,17.0,,5.0,9.0
362,16,Indian Wells,Pacific Life Open,2007-03-08,1,Outdoor,Hard,1st Round,3,Kanepi K.,Brandi K.,61.0,165.0,415.5,173.5,3.0,6.0,7.0,5.0,6.0,0.0,2.0,1.0,Completed,1.33,3.25,1.38,2.9,,,1.403,3.28,1.34,3.12,2007-W-T1-USA-01A-2007,Indian Wells,Hard,96,T1,2007-03-08,12,201466,,,Kanepi K.,R,181.0,EST,21.7330595483,61.0,415.0,200062,,WC,Brandi K.,R,168.0,PUR,29.9329226557,165.0,173.0,3-6 7-5 6-0,3,R128,,7.0,9.0,88.0,47.0,32.0,18.0,,6.0,10.0,0.0,4.0,109.0,86.0,47.0,6.0,,14.0,21.0
363,16,Indian Wells,Pacific Life Open,2007-03-08,1,Outdoor,Hard,1st Round,3,Dulko G.,Wozniak A.,44.0,107.0,521.75,273.75,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.28,3.5,1.24,3.8,1.3,3.3,1.351,3.65,1.3,3.4,2007-W-T1-USA-01A-2007,Indian Wells,Hard,96,T1,2007-03-08,24,201363,,,Dulko G.,R,170.0,ARG,22.0917180014,44.0,521.0,201486,,,Wozniak A.,R,175.0,CAN,19.4907597536,107.0,273.0,6-4 6-3,3,R128,,1.0,7.0,62.0,39.0,22.0,8.0,,7.0,12.0,1.0,6.0,75.0,35.0,19.0,11.0,,3.0,11.0
364,16,Indian Wells,Pacific Life Open,2007-03-08,1,Outdoor,Hard,1st Round,3,Rodionova A.,Laine E.,87.0,113.0,321.0,259.75,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,2.1,1.66,2.25,1.6,2.1,1.69,2.2,1.769,2.1,1.7,2007-W-T1-USA-01A-2007,Indian Wells,Hard,96,T1,2007-03-08,17,201370,,LL,Rodionova A.,R,167.0,AUS,24.8131416838,87.0,321.0,201441,,,Laine E.,L,,FIN,20.9418206708,113.0,259.0,6-1 6-4,3,R128,,3.0,1.0,46.0,27.0,21.0,13.0,,0.0,1.0,1.0,2.0,51.0,28.0,15.0,11.0,,2.0,6.0
365,16,Indian Wells,Pacific Life Open,2007-03-08,1,Outdoor,Hard,1st Round,3,Benesova I.,Bychkova E.,103.0,81.0,278.5,333.0,6.0,4.0,3.0,6.0,7.0,6.0,2.0,1.0,Completed,2.25,1.57,2.1,1.69,2.3,1.57,2.39,1.671,2.18,1.65,2007-W-T1-USA-01A-2007,Indian Wells,Hard,96,T1,2007-03-08,30,201331,,,Benesova I.,L,170.0,CZE,24.0876112252,103.0,278.0,201438,,,Bychkova E.,U,171.0,RUS,21.7467488022,81.0,333.0,6-4 3-6 7-6(5),3,R128,,,,,,,,,,,,,,,,,,,
366,16,Indian Wells,Pacific Life Open,2007-03-08,1,Outdoor,Hard,1st Round,3,Yuan M.,Razzano V.,160.0,71.0,176.75,376.0,5.0,7.0,6.0,1.0,6.0,1.0,2.0,1.0,Completed,3.0,1.36,2.7,1.43,3.15,1.33,3.53,1.366,2.7,1.44,2007-W-T1-USA-01A-2007,Indian Wells,Hard,96,T1,2007-03-08,29,201460,,Q,Yuan M.,U,,CHN,20.8213552361,160.0,176.0,200043,,,Razzano V.,R,173.0,FRA,23.8138261465,71.0,376.0,5-7 6-1 6-1,3,R128,,1.0,4.0,70.0,53.0,36.0,8.0,,0.0,3.0,4.0,5.0,84.0,55.0,29.0,12.0,,6.0,13.0
367,16,Indian Wells,Pacific Life Open,2007-03-08,1,Outdoor,Hard,1st Round,3,Rolle A.,Yakimova A.,128.0,64.0,228.75,405.0,6.0,4.0,2.0,6.0,6.0,0.0,2.0,1.0,Completed,2.62,1.44,2.5,1.5,2.35,1.55,2.45,1.645,2.5,1.5,2007-W-T1-USA-01A-2007,Indian Wells,Hard,96,T1,2007-03-08,26,201475,,WC,Rolle A.,U,,USA,21.954825462,128.0,228.0,201412,,,Yakimova A.,R,165.0,BLR,20.3394934976,64.0,405.0,6-4 2-6 6-0,3,R128,,7.0,4.0,85.0,55.0,35.0,16.0,,4.0,7.0,0.0,5.0,72.0,37.0,24.0,14.0,,3.0,8.0
368,16,Indian Wells,Pacific Life Open,2007-03-08,1,Outdoor,Hard,1st Round,3,Bardina V.,Harkleroad A.,62.0,86.0,412.0,323.0,6.0,0.0,3.0,0.0,,,1.0,0.0,Retired,1.83,1.83,1.9,1.85,1.91,1.83,2.0,1.909,1.94,1.82,2007-W-T1-USA-01A-2007,Indian Wells,Hard,96,T1,2007-03-08,18,201473,,,Bardina V.,R,,RUS,19.2607802875,62.0,412.0,201315,,,Harkleroad A.,R,,USA,21.839835729,86.0,323.0,6-0 3-0 RET,3,R128,,1.0,1.0,27.0,13.0,11.0,7.0,,2.0,2.0,0.0,1.0,31.0,23.0,6.0,3.0,,2.0,7.0
